,id,date,status,no2
480,9629,2020-10-11 00:00:00+00:00,FINAL,
481,9629,2020-10-11 00:30:00+00:00,FINAL,15.3
482,9629,2020-10-11 01:00:00+00:00,FINAL,
483,9629,2020-10-11 01:30:00+00:00,FINAL,9.945
484,9629,2020-10-11 02:00:00+00:00,FINAL,
485,9629,2020-10-11 02:30:00+00:00,FINAL,9.371
486,9629,2020-10-11 03:00:00+00:00,FINAL,
487,9629,2020-10-11 03:30:00+00:00,FINAL,9.371
488,9629,2020-10-11 04:00:00+00:00,FINAL,
489,9629,2020-10-11 04:30:00+00:00,FINAL,12.431
490,9629,2020-10-11 05:00:00+00:00,FINAL,
491,9629,2020-10-11 05:30:00+00:00,FINAL,
492,9629,2020-10-11 06:00:00+00:00,FINAL,
493,9629,2020-10-11 06:30:00+00:00,FINAL,
494,9629,2020-10-11 07:00:00+00:00,FINAL,
495,9629,2020-10-11 07:30:00+00:00,FINAL,16.448
496,9629,2020-10-11 08:00:00+00:00,FINAL,
497,9629,2020-10-11 08:30:00+00:00,FINAL,17.212
498,9629,2020-10-11 09:00:00+00:00,FINAL,
499,9629,2020-10-11 09:30:00+00:00,FINAL,18.934
500,9629,2020-10-11 10:00:00+00:00,FINAL,
501,9629,2020-10-11 10:30:00+00:00,FINAL,16.83
502,9629,2020-10-11 11:00:00+00:00,FINAL,
503,9629,2020-10-11 11:30:00+00:00,FINAL,14.344
504,9629,2020-10-11 12:00:00+00:00,FINAL,
505,9629,2020-10-11 12:30:00+00:00,FINAL,17.021
506,9629,2020-10-11 13:00:00+00:00,FINAL,
507,9629,2020-10-11 13:30:00+00:00,FINAL,14.344
508,9629,2020-10-11 14:00:00+00:00,FINAL,
509,9629,2020-10-11 14:30:00+00:00,FINAL,15.491
510,9629,2020-10-11 15:00:00+00:00,FINAL,
511,9629,2020-10-11 15:30:00+00:00,FINAL,20.846
512,9629,2020-10-11 16:00:00+00:00,FINAL,
513,9629,2020-10-11 16:30:00+00:00,FINAL,23.141
514,9629,2020-10-11 17:00:00+00:00,FINAL,
515,9629,2020-10-11 17:30:00+00:00,FINAL,38.25
516,9629,2020-10-11 18:00:00+00:00,FINAL,
517,9629,2020-10-11 18:30:00+00:00,FINAL,36.72
518,9629,2020-10-11 19:00:00+00:00,FINAL,
519,9629,2020-10-11 19:30:00+00:00,FINAL,30.791
520,9629,2020-10-11 20:00:00+00:00,FINAL,
521,9629,2020-10-11 20:30:00+00:00,FINAL,30.6
522,9629,2020-10-11 21:00:00+00:00,FINAL,
523,9629,2020-10-11 21:30:00+00:00,FINAL,33.851
524,9629,2020-10-11 22:00:00+00:00,FINAL,
525,9629,2020-10-11 22:30:00+00:00,FINAL,33.851
526,9629,2020-10-11 23:00:00+00:00,FINAL,
527,9629,2020-10-11 23:30:00+00:00,FINAL,26.01
528,9629,2020-10-12 00:00:00+00:00,FINAL,
529,9629,2020-10-12 00:30:00+00:00,FINAL,21.994
530,9629,2020-10-12 01:00:00+00:00,FINAL,
531,9629,2020-10-12 01:30:00+00:00,FINAL,23.524
532,9629,2020-10-12 02:00:00+00:00,FINAL,
533,9629,2020-10-12 02:30:00+00:00,FINAL,21.994
534,9629,2020-10-12 03:00:00+00:00,FINAL,
535,9629,2020-10-12 03:30:00+00:00,FINAL,21.038
536,9629,2020-10-12 04:00:00+00:00,FINAL,
537,9629,2020-10-12 04:30:00+00:00,FINAL,32.13
538,9629,2020-10-12 05:00:00+00:00,FINAL,
539,9629,2020-10-12 05:30:00+00:00,FINAL,
540,9629,2020-10-12 06:00:00+00:00,FINAL,
541,9629,2020-10-12 06:30:00+00:00,FINAL,
542,9629,2020-10-12 07:00:00+00:00,FINAL,
543,9629,2020-10-12 07:30:00+00:00,FINAL,40.1625
544,9629,2020-10-12 08:00:00+00:00,FINAL,
545,9629,2020-10-12 08:30:00+00:00,FINAL,39.78
546,9629,2020-10-12 09:00:00+00:00,FINAL,
547,9629,2020-10-12 09:30:00+00:00,FINAL,33.278
548,9629,2020-10-12 10:00:00+00:00,FINAL,
549,9629,2020-10-12 10:30:00+00:00,FINAL,29.453
550,9629,2020-10-12 11:00:00+00:00,FINAL,
551,9629,2020-10-12 11:30:00+00:00,FINAL,22.95
552,9629,2020-10-12 12:00:00+00:00,FINAL,
553,9629,2020-10-12 12:30:00+00:00,FINAL,27.54
554,9629,2020-10-12 13:00:00+00:00,FINAL,
555,9629,2020-10-12 13:30:00+00:00,FINAL,23.906
556,9629,2020-10-12 14:00:00+00:00,FINAL,
557,9629,2020-10-12 14:30:00+00:00,FINAL,34.807
558,9629,2020-10-12 15:00:00+00:00,FINAL,
559,9629,2020-10-12 15:30:00+00:00,FINAL,39.398
560,9629,2020-10-12 16:00:00+00:00,FINAL,
561,9629,2020-10-12 16:30:00+00:00,FINAL,40.736
562,9629,2020-10-12 17:00:00+00:00,FINAL,
563,9629,2020-10-12 17:30:00+00:00,FINAL,30.409
564,9629,2020-10-12 18:00:00+00:00,FINAL,
565,9629,2020-10-12 18:30:00+00:00,FINAL,24.48
566,9629,2020-10-12 19:00:00+00:00,FINAL,
567,9629,2020-10-12 19:30:00+00:00,FINAL,21.038
568,9629,2020-10-12 20:00:00+00:00,FINAL,
569,9629,2020-10-12 20:30:00+00:00,FINAL,18.934
570,9629,2020-10-12 21:00:00+00:00,FINAL,
571,9629,2020-10-12 21:30:00+00:00,FINAL,14.918
572,9629,2020-10-12 22:00:00+00:00,FINAL,
573,9629,2020-10-12 22:30:00+00:00,FINAL,14.344
574,9629,2020-10-12 23:00:00+00:00,FINAL,
575,9629,2020-10-12 23:30:00+00:00,FINAL,15.682
576,9629,2020-10-13 00:00:00+00:00,FINAL,
577,9629,2020-10-13 00:30:00+00:00,FINAL,13.005
578,9629,2020-10-13 01:00:00+00:00,FINAL,
579,9629,2020-10-13 01:30:00+00:00,FINAL,10.136
580,9629,2020-10-13 02:00:00+00:00,FINAL,
581,9629,2020-10-13 02:30:00+00:00,FINAL,10.519
582,9629,2020-10-13 03:00:00+00:00,FINAL,
583,9629,2020-10-13 03:30:00+00:00,FINAL,11.857
584,9629,2020-10-13 04:00:00+00:00,FINAL,
585,9629,2020-10-13 04:30:00+00:00,FINAL,34.807
586,9629,2020-10-13 05:00:00+00:00,FINAL,
587,9629,2020-10-13 05:30:00+00:00,FINAL,
588,9629,2020-10-13 06:00:00+00:00,FINAL,
589,9629,2020-10-13 06:30:00+00:00,FINAL,
590,9629,2020-10-13 07:00:00+00:00,FINAL,
591,9629,2020-10-13 07:30:00+00:00,FINAL,39.015
592,9629,2020-10-13 08:00:00+00:00,FINAL,
593,9629,2020-10-13 08:30:00+00:00,FINAL,28.688
594,9629,2020-10-13 09:00:00+00:00,FINAL,
595,9629,2020-10-13 09:30:00+00:00,FINAL,11.475
596,9629,2020-10-13 10:00:00+00:00,FINAL,
597,9629,2020-10-13 10:30:00+00:00,FINAL,
598,9629,2020-10-13 11:00:00+00:00,FINAL,
599,9629,2020-10-13 11:30:00+00:00,FINAL,9.371
600,9629,2020-10-13 12:00:00+00:00,FINAL,
601,9629,2020-10-13 12:30:00+00:00,FINAL,10.136
602,9629,2020-10-13 13:00:00+00:00,FINAL,
603,9629,2020-10-13 13:30:00+00:00,FINAL,10.519
604,9629,2020-10-13 14:00:00+00:00,FINAL,
605,9629,2020-10-13 14:30:00+00:00,FINAL,18.169
606,9629,2020-10-13 15:00:00+00:00,FINAL,
607,9629,2020-10-13 15:30:00+00:00,FINAL,12.049
608,9629,2020-10-13 16:00:00+00:00,FINAL,
609,9629,2020-10-13 16:30:00+00:00,FINAL,21.61125
610,9629,2020-10-13 17:00:00+00:00,FINAL,
611,9629,2020-10-13 17:30:00+00:00,FINAL,12.24
612,9629,2020-10-13 18:00:00+00:00,FINAL,
613,9629,2020-10-13 18:30:00+00:00,FINAL,0.765
614,9629,2020-10-13 19:00:00+00:00,FINAL,
615,9629,2020-10-13 19:30:00+00:00,FINAL,
616,9629,2020-10-13 20:00:00+00:00,FINAL,
617,9629,2020-10-13 20:30:00+00:00,FINAL,
618,9629,2020-10-13 21:00:00+00:00,FINAL,
619,9629,2020-10-13 21:30:00+00:00,FINAL,
620,9629,2020-10-13 22:00:00+00:00,FINAL,
621,9629,2020-10-13 22:30:00+00:00,FINAL,
622,9629,2020-10-13 23:00:00+00:00,FINAL,
623,9629,2020-10-13 23:30:00+00:00,FINAL,
624,9629,2020-10-14 00:00:00+00:00,FINAL,
625,9629,2020-10-14 00:30:00+00:00,FINAL,
626,9629,2020-10-14 01:00:00+00:00,FINAL,
627,9629,2020-10-14 01:30:00+00:00,FINAL,1.339
628,9629,2020-10-14 02:00:00+00:00,FINAL,
629,9629,2020-10-14 02:30:00+00:00,FINAL,2.678
630,9629,2020-10-14 03:00:00+00:00,FINAL,
631,9629,2020-10-14 03:30:00+00:00,FINAL,5.164
632,9629,2020-10-14 04:00:00+00:00,FINAL,
633,9629,2020-10-14 04:30:00+00:00,FINAL,6.311
634,9629,2020-10-14 05:00:00+00:00,FINAL,
635,9629,2020-10-14 05:30:00+00:00,FINAL,
636,9629,2020-10-14 06:00:00+00:00,FINAL,
637,9629,2020-10-14 06:30:00+00:00,FINAL,
638,9629,2020-10-14 07:00:00+00:00,FINAL,
639,9629,2020-10-14 07:30:00+00:00,FINAL,7.2675
640,9629,2020-10-14 08:00:00+00:00,FINAL,
641,9629,2020-10-14 08:30:00+00:00,FINAL,3.4425
642,9629,2020-10-14 09:00:00+00:00,FINAL,
643,9629,2020-10-14 09:30:00+00:00,FINAL,10.901
644,9629,2020-10-14 10:00:00+00:00,FINAL,
645,9629,2020-10-14 10:30:00+00:00,FINAL,6.12
646,9629,2020-10-14 11:00:00+00:00,FINAL,
647,9629,2020-10-14 11:30:00+00:00,FINAL,4.781
648,9629,2020-10-14 12:00:00+00:00,FINAL,
649,9629,2020-10-14 12:30:00+00:00,FINAL,4.399
650,9629,2020-10-14 13:00:00+00:00,FINAL,
651,9629,2020-10-14 13:30:00+00:00,FINAL,6.885
652,9629,2020-10-14 14:00:00+00:00,FINAL,
653,9629,2020-10-14 14:30:00+00:00,FINAL,12.623
654,9629,2020-10-14 15:00:00+00:00,FINAL,
655,9629,2020-10-14 15:30:00+00:00,FINAL,8.033
656,9629,2020-10-14 16:00:00+00:00,FINAL,
657,9629,2020-10-14 16:30:00+00:00,FINAL,12.623
658,9629,2020-10-14 17:00:00+00:00,FINAL,
659,9629,2020-10-14 17:30:00+00:00,FINAL,13.387
660,9629,2020-10-14 18:00:00+00:00,FINAL,
661,9629,2020-10-14 18:30:00+00:00,FINAL,15.3
662,9629,2020-10-14 19:00:00+00:00,FINAL,
663,9629,2020-10-14 19:30:00+00:00,FINAL,16.065
664,9629,2020-10-14 20:00:00+00:00,FINAL,
665,9629,2020-10-14 20:30:00+00:00,FINAL,12.623
666,9629,2020-10-14 21:00:00+00:00,FINAL,
667,9629,2020-10-14 21:30:00+00:00,FINAL,11.092
668,9629,2020-10-14 22:00:00+00:00,FINAL,
669,9629,2020-10-14 22:30:00+00:00,FINAL,5.546
670,9629,2020-10-14 23:00:00+00:00,FINAL,
671,9629,2020-10-14 23:30:00+00:00,FINAL,5.929
672,9629,2020-10-15 00:00:00+00:00,FINAL,
673,9629,2020-10-15 00:30:00+00:00,FINAL,5.929
674,9629,2020-10-15 01:00:00+00:00,FINAL,
675,9629,2020-10-15 01:30:00+00:00,FINAL,4.59
676,9629,2020-10-15 02:00:00+00:00,FINAL,
677,9629,2020-10-15 02:30:00+00:00,FINAL,5.737
678,9629,2020-10-15 03:00:00+00:00,FINAL,
679,9629,2020-10-15 03:30:00+00:00,FINAL,12.24
680,9629,2020-10-15 04:00:00+00:00,FINAL,
681,9629,2020-10-15 04:30:00+00:00,FINAL,25.245
682,9629,2020-10-15 05:00:00+00:00,FINAL,
683,9629,2020-10-15 05:30:00+00:00,FINAL,
684,9629,2020-10-15 06:00:00+00:00,FINAL,
685,9629,2020-10-15 06:30:00+00:00,FINAL,
686,9629,2020-10-15 07:00:00+00:00,FINAL,
687,9629,2020-10-15 07:30:00+00:00,FINAL,31.7475
688,9629,2020-10-15 08:00:00+00:00,FINAL,
689,9629,2020-10-15 08:30:00+00:00,FINAL,22.185
690,9629,2020-10-15 09:00:00+00:00,FINAL,
691,9629,2020-10-15 09:30:00+00:00,FINAL,22.185
692,9629,2020-10-15 10:00:00+00:00,FINAL,
693,9629,2020-10-15 10:30:00+00:00,FINAL,22.185
694,9629,2020-10-15 11:00:00+00:00,FINAL,
695,9629,2020-10-15 11:30:00+00:00,FINAL,13.579
696,9629,2020-10-15 12:00:00+00:00,FINAL,
697,9629,2020-10-15 12:30:00+00:00,FINAL,6.311
698,9629,2020-10-15 13:00:00+00:00,FINAL,
699,9629,2020-10-15 13:30:00+00:00,FINAL,7.65
700,9629,2020-10-15 14:00:00+00:00,FINAL,
701,9629,2020-10-15 14:30:00+00:00,FINAL,9.563
702,9629,2020-10-15 15:00:00+00:00,FINAL,
703,9629,2020-10-15 15:30:00+00:00,FINAL,13.387
704,9629,2020-10-15 16:00:00+00:00,FINAL,
705,9629,2020-10-15 16:30:00+00:00,FINAL,24.098
706,9629,2020-10-15 17:00:00+00:00,FINAL,
707,9629,2020-10-15 17:30:00+00:00,FINAL,24.671
708,9629,2020-10-15 18:00:00+00:00,FINAL,
709,9629,2020-10-15 18:30:00+00:00,FINAL,21.038
710,9629,2020-10-15 19:00:00+00:00,FINAL,
711,9629,2020-10-15 19:30:00+00:00,FINAL,12.431
712,9629,2020-10-15 20:00:00+00:00,FINAL,
713,9629,2020-10-15 20:30:00+00:00,FINAL,14.918
714,9629,2020-10-15 21:00:00+00:00,FINAL,
715,9629,2020-10-15 21:30:00+00:00,FINAL,16.065
716,9629,2020-10-15 22:00:00+00:00,FINAL,
717,9629,2020-10-15 22:30:00+00:00,FINAL,10.136
718,9629,2020-10-15 23:00:00+00:00,FINAL,
719,9629,2020-10-15 23:30:00+00:00,FINAL,10.328
720,9629,2020-10-16 00:00:00+00:00,FINAL,
721,9629,2020-10-16 00:30:00+00:00,FINAL,12.049
722,9629,2020-10-16 01:00:00+00:00,FINAL,
723,9629,2020-10-16 01:30:00+00:00,FINAL,9.371
724,9629,2020-10-16 02:00:00+00:00,FINAL,
725,9629,2020-10-16 02:30:00+00:00,FINAL,13.005
726,9629,2020-10-16 03:00:00+00:00,FINAL,
727,9629,2020-10-16 03:30:00+00:00,FINAL,23.715
728,9629,2020-10-16 04:00:00+00:00,FINAL,
729,9629,2020-10-16 04:30:00+00:00,FINAL,20.081
730,9629,2020-10-16 05:00:00+00:00,FINAL,
731,9629,2020-10-16 05:30:00+00:00,FINAL,52.403
732,9629,2020-10-16 06:00:00+00:00,FINAL,
733,9629,2020-10-16 06:30:00+00:00,FINAL,49.534
734,9629,2020-10-16 07:00:00+00:00,FINAL,
735,9629,2020-10-16 07:30:00+00:00,FINAL,43.414
736,9629,2020-10-16 08:00:00+00:00,FINAL,
737,9629,2020-10-16 08:30:00+00:00,FINAL,40.163
738,9629,2020-10-16 09:00:00+00:00,FINAL,
739,9629,2020-10-16 09:30:00+00:00,FINAL,20.846
740,9629,2020-10-16 10:00:00+00:00,FINAL,
741,9629,2020-10-16 10:30:00+00:00,FINAL,15.682
742,9629,2020-10-16 11:00:00+00:00,FINAL,
743,9629,2020-10-16 11:30:00+00:00,FINAL,9.371
744,9629,2020-10-16 12:00:00+00:00,FINAL,
745,9629,2020-10-16 12:30:00+00:00,FINAL,7.65
746,9629,2020-10-16 13:00:00+00:00,FINAL,
747,9629,2020-10-16 13:30:00+00:00,FINAL,6.12
748,9629,2020-10-16 14:00:00+00:00,FINAL,
749,9629,2020-10-16 14:30:00+00:00,FINAL,6.311
750,9629,2020-10-16 15:00:00+00:00,FINAL,
751,9629,2020-10-16 15:30:00+00:00,FINAL,7.65
752,9629,2020-10-16 16:00:00+00:00,FINAL,
753,9629,2020-10-16 16:30:00+00:00,FINAL,15.874
754,9629,2020-10-16 17:00:00+00:00,FINAL,
755,9629,2020-10-16 17:30:00+00:00,FINAL,20.464
756,9629,2020-10-16 18:00:00+00:00,FINAL,
757,9629,2020-10-16 18:30:00+00:00,FINAL,13.387
758,9629,2020-10-16 19:00:00+00:00,FINAL,
759,9629,2020-10-16 19:30:00+00:00,FINAL,4.973
760,9629,2020-10-16 20:00:00+00:00,FINAL,
761,9629,2020-10-16 20:30:00+00:00,FINAL,5.546
762,9629,2020-10-16 21:00:00+00:00,FINAL,
763,9629,2020-10-16 21:30:00+00:00,FINAL,9.754
764,9629,2020-10-16 22:00:00+00:00,FINAL,
765,9629,2020-10-16 22:30:00+00:00,FINAL,18.742
766,9629,2020-10-16 23:00:00+00:00,FINAL,
767,9629,2020-10-16 23:30:00+00:00,FINAL,10.901
768,9629,2020-10-17 00:00:00+00:00,FINAL,
769,9629,2020-10-17 00:30:00+00:00,FINAL,14.535
770,9629,2020-10-17 01:00:00+00:00,FINAL,
771,9629,2020-10-17 01:30:00+00:00,FINAL,10.71
772,9629,2020-10-17 02:00:00+00:00,FINAL,
773,9629,2020-10-17 02:30:00+00:00,FINAL,9.18
774,9629,2020-10-17 03:00:00+00:00,FINAL,
775,9629,2020-10-17 03:30:00+00:00,FINAL,11.284
776,9629,2020-10-17 04:00:00+00:00,FINAL,
777,9629,2020-10-17 04:30:00+00:00,FINAL,12.814
778,9629,2020-10-17 05:00:00+00:00,FINAL,
779,9629,2020-10-17 05:30:00+00:00,FINAL,28.6875
780,9629,2020-10-17 06:00:00+00:00,FINAL,
781,9629,2020-10-17 06:30:00+00:00,FINAL,17.212
782,9629,2020-10-17 07:00:00+00:00,FINAL,
783,9629,2020-10-17 07:30:00+00:00,FINAL,17.212
784,9629,2020-10-17 08:00:00+00:00,FINAL,
785,9629,2020-10-17 08:30:00+00:00,FINAL,13.005
786,9629,2020-10-17 09:00:00+00:00,FINAL,
787,9629,2020-10-17 09:30:00+00:00,FINAL,7.459
788,9629,2020-10-17 10:00:00+00:00,FINAL,
789,9629,2020-10-17 10:30:00+00:00,FINAL,11.666
790,9629,2020-10-17 11:00:00+00:00,FINAL,
791,9629,2020-10-17 11:30:00+00:00,FINAL,22.376
792,9629,2020-10-17 12:00:00+00:00,FINAL,
793,9629,2020-10-17 12:30:00+00:00,FINAL,24.671
794,9629,2020-10-17 13:00:00+00:00,FINAL,
795,9629,2020-10-17 13:30:00+00:00,FINAL,34.616
796,9629,2020-10-17 14:00:00+00:00,FINAL,
797,9629,2020-10-17 14:30:00+00:00,FINAL,32.895
798,9629,2020-10-17 15:00:00+00:00,FINAL,
799,9629,2020-10-17 15:30:00+00:00,FINAL,38.25
800,9629,2020-10-17 16:00:00+00:00,FINAL,
801,9629,2020-10-17 16:30:00+00:00,FINAL,46.856
802,9629,2020-10-17 17:00:00+00:00,FINAL,
803,9629,2020-10-17 17:30:00+00:00,FINAL,44.37
804,9629,2020-10-17 18:00:00+00:00,FINAL,
805,9629,2020-10-17 18:30:00+00:00,FINAL,33.086
806,9629,2020-10-17 19:00:00+00:00,FINAL,
807,9629,2020-10-17 19:30:00+00:00,FINAL,32.13
808,9629,2020-10-17 20:00:00+00:00,FINAL,
809,9629,2020-10-17 20:30:00+00:00,FINAL,35.381
810,9629,2020-10-17 21:00:00+00:00,FINAL,
811,9629,2020-10-17 21:30:00+00:00,FINAL,29.261
812,9629,2020-10-17 22:00:00+00:00,FINAL,
813,9629,2020-10-17 22:30:00+00:00,FINAL,22.95
814,9629,2020-10-17 23:00:00+00:00,FINAL,
815,9629,2020-10-17 23:30:00+00:00,FINAL,17.212
816,9629,2020-10-18 00:00:00+00:00,FINAL,
817,9629,2020-10-18 00:30:00+00:00,FINAL,16.83
818,9629,2020-10-18 01:00:00+00:00,FINAL,
819,9629,2020-10-18 01:30:00+00:00,FINAL,12.623
820,9629,2020-10-18 02:00:00+00:00,FINAL,
821,9629,2020-10-18 02:30:00+00:00,FINAL,13.005
822,9629,2020-10-18 03:00:00+00:00,FINAL,
823,9629,2020-10-18 03:30:00+00:00,FINAL,12.049
824,9629,2020-10-18 04:00:00+00:00,FINAL,
825,9629,2020-10-18 04:30:00+00:00,FINAL,17.212
826,9629,2020-10-18 05:00:00+00:00,FINAL,
827,9629,2020-10-18 05:30:00+00:00,FINAL,
828,9629,2020-10-18 06:00:00+00:00,FINAL,
829,9629,2020-10-18 06:30:00+00:00,FINAL,
830,9629,2020-10-18 07:00:00+00:00,FINAL,
831,9629,2020-10-18 07:30:00+00:00,FINAL,33.2775
832,9629,2020-10-18 08:00:00+00:00,FINAL,
833,9629,2020-10-18 08:30:00+00:00,FINAL,26.584
834,9629,2020-10-18 09:00:00+00:00,FINAL,
835,9629,2020-10-18 09:30:00+00:00,FINAL,25.054
836,9629,2020-10-18 10:00:00+00:00,FINAL,
837,9629,2020-10-18 10:30:00+00:00,FINAL,18.551
838,9629,2020-10-18 11:00:00+00:00,FINAL,
839,9629,2020-10-18 11:30:00+00:00,FINAL,32.321
840,9629,2020-10-18 12:00:00+00:00,FINAL,
841,9629,2020-10-18 12:30:00+00:00,FINAL,38.25
842,9629,2020-10-18 13:00:00+00:00,FINAL,
843,9629,2020-10-18 13:30:00+00:00,FINAL,33.278
844,9629,2020-10-18 14:00:00+00:00,FINAL,
845,9629,2020-10-18 14:30:00+00:00,FINAL,28.496
846,9629,2020-10-18 15:00:00+00:00,FINAL,
847,9629,2020-10-18 15:30:00+00:00,FINAL,36.337
848,9629,2020-10-18 16:00:00+00:00,FINAL,
849,9629,2020-10-18 16:30:00+00:00,FINAL,42.649
850,9629,2020-10-18 17:00:00+00:00,FINAL,
851,9629,2020-10-18 17:30:00+00:00,FINAL,35.955
852,9629,2020-10-18 18:00:00+00:00,FINAL,
853,9629,2020-10-18 18:30:00+00:00,FINAL,43.414
854,9629,2020-10-18 19:00:00+00:00,FINAL,
855,9629,2020-10-18 19:30:00+00:00,FINAL,46.091
856,9629,2020-10-18 20:00:00+00:00,FINAL,
857,9629,2020-10-18 20:30:00+00:00,FINAL,36.337
858,9629,2020-10-18 21:00:00+00:00,FINAL,
859,9629,2020-10-18 21:30:00+00:00,FINAL,25.436
860,9629,2020-10-18 22:00:00+00:00,FINAL,
861,9629,2020-10-18 22:30:00+00:00,FINAL,23.715
862,9629,2020-10-18 23:00:00+00:00,FINAL,
863,9629,2020-10-18 23:30:00+00:00,FINAL,15.491
864,9629,2020-10-19 00:00:00+00:00,FINAL,
865,9629,2020-10-19 00:30:00+00:00,FINAL,12.049
866,9629,2020-10-19 01:00:00+00:00,FINAL,
867,9629,2020-10-19 01:30:00+00:00,FINAL,23.906
868,9629,2020-10-19 02:00:00+00:00,FINAL,
869,9629,2020-10-19 02:30:00+00:00,FINAL,33.469
870,9629,2020-10-19 03:00:00+00:00,FINAL,
871,9629,2020-10-19 03:30:00+00:00,FINAL,32.321
872,9629,2020-10-19 04:00:00+00:00,FINAL,
873,9629,2020-10-19 04:30:00+00:00,FINAL,36.146
874,9629,2020-10-19 05:00:00+00:00,FINAL,
875,9629,2020-10-19 05:30:00+00:00,FINAL,42.26625
876,9629,2020-10-19 06:00:00+00:00,FINAL,
877,9629,2020-10-19 06:30:00+00:00,FINAL,37.485
878,9629,2020-10-19 07:00:00+00:00,FINAL,
879,9629,2020-10-19 07:30:00+00:00,FINAL,42.266
880,9629,2020-10-19 08:00:00+00:00,FINAL,
881,9629,2020-10-19 08:30:00+00:00,FINAL,42.075
882,9629,2020-10-19 09:00:00+00:00,FINAL,
883,9629,2020-10-19 09:30:00+00:00,FINAL,43.222
884,9629,2020-10-19 10:00:00+00:00,FINAL,
885,9629,2020-10-19 10:30:00+00:00,FINAL,40.354
886,9629,2020-10-19 11:00:00+00:00,FINAL,
887,9629,2020-10-19 11:30:00+00:00,FINAL,32.704
888,9629,2020-10-19 12:00:00+00:00,FINAL,
889,9629,2020-10-19 12:30:00+00:00,FINAL,18.169
890,9629,2020-10-19 13:00:00+00:00,FINAL,
891,9629,2020-10-19 13:30:00+00:00,FINAL,17.212
892,9629,2020-10-19 14:00:00+00:00,FINAL,
893,9629,2020-10-19 14:30:00+00:00,FINAL,22.567
894,9629,2020-10-19 15:00:00+00:00,FINAL,
895,9629,2020-10-19 15:30:00+00:00,FINAL,31.939
896,9629,2020-10-19 16:00:00+00:00,FINAL,
897,9629,2020-10-19 16:30:00+00:00,FINAL,24.48
898,9629,2020-10-19 17:00:00+00:00,FINAL,
899,9629,2020-10-19 17:30:00+00:00,FINAL,22.95
900,9629,2020-10-19 18:00:00+00:00,FINAL,
901,9629,2020-10-19 18:30:00+00:00,FINAL,14.344
902,9629,2020-10-19 19:00:00+00:00,FINAL,
903,9629,2020-10-19 19:30:00+00:00,FINAL,16.256
904,9629,2020-10-19 20:00:00+00:00,FINAL,
905,9629,2020-10-19 20:30:00+00:00,FINAL,16.83
906,9629,2020-10-19 21:00:00+00:00,FINAL,
907,9629,2020-10-19 21:30:00+00:00,FINAL,14.535
908,9629,2020-10-19 22:00:00+00:00,FINAL,
909,9629,2020-10-19 22:30:00+00:00,FINAL,8.224
910,9629,2020-10-19 23:00:00+00:00,FINAL,
911,9629,2020-10-19 23:30:00+00:00,FINAL,7.65
912,9629,2020-10-20 00:00:00+00:00,FINAL,
913,9629,2020-10-20 00:30:00+00:00,FINAL,9.563
914,9629,2020-10-20 01:00:00+00:00,FINAL,
915,9629,2020-10-20 01:30:00+00:00,FINAL,8.033
916,9629,2020-10-20 02:00:00+00:00,FINAL,
917,9629,2020-10-20 02:30:00+00:00,FINAL,8.224
918,9629,2020-10-20 03:00:00+00:00,FINAL,
919,9629,2020-10-20 03:30:00+00:00,FINAL,9.18
920,9629,2020-10-20 04:00:00+00:00,FINAL,
921,9629,2020-10-20 04:30:00+00:00,FINAL,22.567
922,9629,2020-10-20 05:00:00+00:00,FINAL,
923,9629,2020-10-20 05:30:00+00:00,FINAL,
924,9629,2020-10-20 06:00:00+00:00,FINAL,
925,9629,2020-10-20 06:30:00+00:00,FINAL,27.54
926,9629,2020-10-20 07:00:00+00:00,FINAL,
927,9629,2020-10-20 07:30:00+00:00,FINAL,28.6875
928,9629,2020-10-20 08:00:00+00:00,FINAL,
929,9629,2020-10-20 08:30:00+00:00,FINAL,29.261
930,9629,2020-10-20 09:00:00+00:00,FINAL,
931,9629,2020-10-20 09:30:00+00:00,FINAL,24.671
932,9629,2020-10-20 10:00:00+00:00,FINAL,
933,9629,2020-10-20 10:30:00+00:00,FINAL,19.89
934,9629,2020-10-20 11:00:00+00:00,FINAL,
935,9629,2020-10-20 11:30:00+00:00,FINAL,18.742
936,9629,2020-10-20 12:00:00+00:00,FINAL,
937,9629,2020-10-20 12:30:00+00:00,FINAL,20.464
938,9629,2020-10-20 13:00:00+00:00,FINAL,
939,9629,2020-10-20 13:30:00+00:00,FINAL,21.802
940,9629,2020-10-20 14:00:00+00:00,FINAL,
941,9629,2020-10-20 14:30:00+00:00,FINAL,24.671
942,9629,2020-10-20 15:00:00+00:00,FINAL,
943,9629,2020-10-20 15:30:00+00:00,FINAL,24.289
944,9629,2020-10-20 16:00:00+00:00,FINAL,
945,9629,2020-10-20 16:30:00+00:00,FINAL,26.584
946,9629,2020-10-20 17:00:00+00:00,FINAL,
947,9629,2020-10-20 17:30:00+00:00,FINAL,30.218
948,9629,2020-10-20 18:00:00+00:00,FINAL,
949,9629,2020-10-20 18:30:00+00:00,FINAL,21.42
950,9629,2020-10-20 19:00:00+00:00,FINAL,
951,9629,2020-10-20 19:30:00+00:00,FINAL,16.448
952,9629,2020-10-20 20:00:00+00:00,FINAL,
953,9629,2020-10-20 20:30:00+00:00,FINAL,14.344
954,9629,2020-10-20 21:00:00+00:00,FINAL,
